Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
1dcac28d-b2ca-08dc-5495-b87c4f70af06,1940-06-13,,999-94-3640,S99980211,X26391594X,Mrs.,Lourdes258,Bermúdez789,,Quintana711,M,black,hispanic,F,Bogota  Bogota  CO,862 Mohr Parade Unit 90,Riverside,California,Riverside County,6065,92553,33.979976731905936,-117.25497071445434,632938.19,585040.39,80848
6349a358-f537-3d8d-e240-4c4705fbb02d,1998-02-14,,999-63-7887,S99955699,X32333023X,Ms.,Avelina400,McClure239,,,,white,nonhispanic,F,Sacramento  California  US,170 Predovic Haven,Galt,California,Sacramento County,6067,95632,38.32234973034535,-121.24031935257227,6450.00,597185.08,17400
86f6871c-60f8-60b6-908a-81675da91d65,2008-06-17,,999-72-5892,,,,Alfreda3,Langworth352,,,,white,nonhispanic,F,Santa Rosa  California  US,866 Kuhn Trace Suite 73,Oxnard,California,Ventura County,6111,93001,34.15872725898276,-119.19096690466063,38455.49,0.00,103554
62ed16ad-7de3-c888-6049-5c3297f76180,1927-05-30,2021-01-04,999-90-9732,S99982008,X46383302X,Mrs.,Elina789,Quitzon246,,Wilderman619,M,black,nonhispanic,F,San Diego  California  US,499 Labadie Bridge Unit 32,Fremont,California,Alameda County,6001,94539,37.57918707422555,-121.99002102870854,1095299.67,407464.79,76730
366bcdb3-18bd-395e-ea34-987fe1ea9c56,1955-06-25,2014-12-20,999-47-3268,S99919535,X34060006X,Mr.,Deon400,Hudson301,,,D,white,hispanic,M,South Gate  California  US,535 Bahringer Mission Apt 29,Torrance,California,Los Angeles County,6037,90248,33.86070329390126,-118.36230706803576,118207.22,159648.24,160932
268fd486-a4e7-4983-cd1d-ce61bd19dc99,1978-12-20,,999-94-9706,S99955131,X17259378X,Mr.,Dick869,Mante251,,,M,white,hispanic,M,Escondido  California  US,1060 Little Street,La Quinta,California,Riverside County,6065,92274,33.79389543954874,-116.23915893958879,68164.12,12868.40,74869
cd199260-6af3-d2c8-5222-0f780532e68e,1983-06-22,,999-44-8012,S99970325,X13976957X,Mr.,Dwain139,Witting912,,,M,white,nonhispanic,M,Hemet  California  US,140 Fritsch Divide,El Cajon,California,San Diego County,6073,91941,32.80402625160151,-117.02225077232181,25989.31,39260.08,32770
0a4be748-20a8-785d-7110-99c5698ed3a6,1961-08-24,,999-93-9992,S99990903,X6527237X,Mr.,Vincenzo126,Cormier289,,,M,white,nonhispanic,M,Valle Vista  California  US,816 Bailey Terrace Suite 7,Elk Grove,California,Sacramento County,6067,95758,38.415420377961,-121.34745637823367,83812.03,5236.56,126506
f5e144ce-bb88-6388-9bf8-d7a8a9afd51f,1948-11-21,,999-17-3432,S99939962,X15396441X,Mrs.,Latoya8,Stoltenberg489,,Abernathy524,M,white,hispanic,F,El Sobrante  California  US,415 Stroman Esplanade Suite 66,Bakersfield,California,Kern County,6029,93220,35.343860865044626,-119.0961365625436,1054292.20,1042102.74,42573
3b6c85f4-224f-c2d0-dd6d-4cea2dd60420,2003-03-03,,999-43-9506,S99917114,X9644342X,Ms.,Ramona980,Alvarez441,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,409 Bergstrom Quay Suite 21,Ontario,California,San Bernardino County,6071,91710,34.04588080627136,-117.71603563947005,53313.68,271966.04,174675
3db254eb-5baa-a449-0c5e-f86605b16467,1979-10-17,,999-12-7001,S99966004,X38122727X,Mrs.,Vanesa40,Lindgren255,,Pollich983,M,white,hispanic,F,Corcoran  California  US,481 VonRueden Avenue,Chino,California,San Bernardino County,6071,91710,33.96959963100646,-117.65331560896034,16950.28,1092361.01,18443
b23c27bd-6647-1336-008d-13cc5fa82680,2008-03-23,2008-12-01,999-43-1419,,,,Mireya881,Rutherford999,,,,black,nonhispanic,F,Walnut Creek  California  US,1050 Marvin Pathway Apt 37,Citrus Heights,California,Sacramento County,6067,95842,38.68270060449087,-121.30045818283114,250.00,41798.91,43203
847e2954-2b88-4d5b-09d2-0e0cd034d9ab,2011-01-05,,999-65-5596,,,,Steve819,Pfeffer420,,,,white,nonhispanic,M,Chula Vista  California  US,396 Hayes Grove,Sacramento,California,Sacramento County,6067,95652,38.66804500549262,-121.42253789136238,2216.93,48442.80,39091
8c85162d-e1bc-9033-4cb6-91f1e1927cc6,1994-07-04,,999-32-4626,S99958413,X24629658X,Mrs.,Corliss645,Brown30,,Kozey370,M,white,nonhispanic,F,Santee  California  US,952 Rau Byway,South Gate,California,Los Angeles County,6037,90280,33.931713414332144,-118.16669073501649,203805.40,881649.84,56338
a399027f-8894-59ff-bf7e-f699b744bda5,1970-09-22,,999-45-3262,S99993210,X3560735X,Mr.,Cristopher265,Abshire638,,,S,white,nonhispanic,M,San Jacinto  California  US,561 Treutel Crossroad,Rancho Cucamonga,California,San Bernardino County,6071,92336,34.102956176062506,-117.4270304160417,523395.18,562232.08,45190
44d7d4bd-af8d-d399-085f-4cc76dc3bb81,2013-10-12,,999-98-9002,,,,Beckie79,Mohr916,,,,white,hispanic,F,Vineyard  California  US,872 Witting Trail Apt 48,Saratoga,California,Santa Clara County,6085,95030,37.23946191194932,-121.98474555069282,12698.84,111.73,76037
5c2c7d0c-33a8-43be-c2a2-daa7dbce7f26,2008-03-23,,999-31-9668,,,,Jamie386,Shields502,,,,black,nonhispanic,F,Merced  California  US,670 Murazik Underpass Apt 98,Citrus Heights,California,Sacramento County,6067,95841,38.73543427625045,-121.32656038004467,2200.00,27138.45,43203
b6f9ec45-b34f-e06b-3475-a5889183c70c,2022-02-16,,999-86-1191,,,,Florene115,Wiza601,,,,white,nonhispanic,F,Los Angeles  California  US,532 Wisozk Vale,Yorba Linda,California,Orange County,6059,92808,33.85112439267054,-117.81733930440859,7444.60,0.00,145136
cd6d4679-18ea-491a-9560-ed371125c567,2002-10-11,,999-10-2934,S99939066,X41449298X,Mr.,Clint766,Krajcik437,,,,white,nonhispanic,M,Anaheim  California  US,785 Lockman Dale,Rialto,California,San Bernardino County,6065,92509,34.06761714181135,-117.39074321782711,3464.04,51188.56,16938
f5cc5c5c-0d44-15d0-defb-a0b7e8628120,2020-10-13,,999-34-5108,,,,Sophie40,Gulgowski816,,,,white,nonhispanic,F,Chico  California  US,399 Bernier Loaf,San Francisco,California,San Francisco County,6075,94123,37.7786235773691,-122.36248074512523,10146.35,165.17,50070
77fb2d9b-c7bf-1f95-ec2f-c93f2c846432,2001-08-05,,999-43-1040,S99946198,X10525093X,Mr.,Boyce638,Dickinson688,,,,white,nonhispanic,M,Stanton  California  US,390 Mayert Knoll,West Sacramento,California,Yolo County,6095,95620,38.55488623160322,-121.6822735843367,19675.43,46277.32,814592
80da2b05-5a31-46fd-3499-94279ceea10c,2001-05-01,,999-33-4493,S99912128,X65192555X,Ms.,Joella167,Ledner144,,,,white,nonhispanic,F,Richmond  California  US,907 Little Junction,Orange,California,Orange County,6059,92867,33.81753247744262,-117.89292394412757,110685.30,191005.81,99015
9bac02bc-7760-6b05-a397-0592f0aead17,1948-10-19,2020-06-05,999-56-4027,S99927757,X17179018X,Mr.,Jewell855,Glover433,,,S,white,nonhispanic,M,Ashland  California  US,285 Thompson Light Unit 14,Santa Maria,California,Santa Barbara County,6083,93454,34.859542506914806,-120.39158691024382,126341.15,887750.14,622861
ecc38075-561e-8a5d-585b-8b96271fb66f,1955-06-25,2018-11-16,999-65-2829,S99998812,X77687000X,Mr.,Ken316,Schmidt332,,,W,white,hispanic,M,Whittier  California  US,459 Heathcote Street Apt 17,Torrance,California,Los Angeles County,6037,90277,33.83015232832024,-118.23717120716532,61917.10,602069.85,160932
9486f270-2e32-103b-3314-4d9790e625d3,2009-12-19,,999-22-1114,,,,Mandy775,Runte676,,,,white,nonhispanic,F,Roseville  California  US,153 Doyle Station,San Jose,California,Santa Clara County,6085,95122,37.26841624082823,-121.91994404618394,34087.70,9723.35,110424
007452e0-3f0e-1f2a-3ece-00f55074509d,1980-08-17,,999-95-5330,S99958664,X24950942X,Mr.,Manuel446,Batista148,,,M,white,hispanic,M,Lima  Lima Province  PE,1003 Altenwerth Promenade,Montebello,California,Los Angeles County,6037,90640,34.06179282679273,-118.15530496816366,6464.04,86073.91,11921
4131acc5-c452-49cc-28a9-9856ca8550f5,2008-12-30,,999-83-1317,,,,Andrés117,Olivas524,,,,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,829 Quitzon Plaza Suite 31,Riverside,California,Riverside County,6065,92504,33.96866347354316,-117.33052398663833,95044.43,681696.90,170080
ac826c81-1dcb-6190-add4-a2e0800e22dd,2017-09-03,,999-19-5715,,,,Loni302,Bins636,,,,white,nonhispanic,F,Oxnard  California  US,724 Sawayn Route,Rancho Cucamonga,California,San Bernardino County,6071,91730,34.18707759487003,-117.57667645875614,1200.00,18661.15,21920
85be02b7-64d3-1dce-6a8d-5d170b0a34f9,1958-12-20,,999-92-5739,S99967801,X21643539X,Mrs.,Elvina437,Schaefer657,,Brakus656,D,white,hispanic,F,Imperial Beach  California  US,721 Reichert Gate Apt 85,Los Angeles,California,Los Angeles County,6037,91304,33.959064302567306,-118.20940958533988,147433.85,1261581.18,25172
2e6970ea-ca3e-f5be-ab84-7c70a89fd217,2014-02-16,,999-48-9493,,,,Fausto876,Stroman228,,,,white,nonhispanic,M,Temecula  California  US,546 Jacobi Wall Suite 81,Redwood City,California,San Mateo County,6081,94061,37.38364559757358,-122.29494612309654,14065.94,408.07,97256
ce8ef245-2793-fb97-f54f-165ba3af3139,2000-12-03,,999-69-9099,S99933076,X78842119X,Mr.,Douglas31,Skiles927,,,,white,nonhispanic,M,Beaumont  California  US,450 Luettgen Ville Unit 11,Chula Vista,California,San Diego County,6073,92154,32.656496653915774,-117.06155211841693,10610.41,20829.00,24410
661f6c04-b729-a3d4-7d02-b9bf7bae783c,1955-08-25,,999-12-4437,S99966855,X70225953X,Mrs.,Bernardina456,Mraz590,,Simonis280,M,white,nonhispanic,F,Crockett  California  US,610 Rolfson Light Suite 97,Hesperia,California,San Bernardino County,6071,92392,34.410405482690955,-117.19087361681731,979691.02,386906.34,85724
40014e6e-7d81-9181-a6c3-46b3a392987a,1955-06-25,1995-12-15,999-97-2746,S99981267,X29923189X,Mr.,Scottie437,Haley279,,,M,white,hispanic,M,Riverbank  California  US,1064 Bailey Plaza Unit 85,Torrance,California,Los Angeles County,6037,90247,33.78988968480738,-118.36277805150164,49034.98,470584.18,160932
9f6859d9-fe15-2ed5-a6d4-a26cc0bb9fe3,1992-04-17,,999-36-2095,S99910156,X60188679X,Mrs.,Khalilah870,Davis923,,DuBuque211,M,black,nonhispanic,F,Chula Vista  California  US,426 Pouros Dale,Los Angeles,California,Los Angeles County,6037,91324,34.26840653448826,-118.63561528247992,56487.11,731894.09,23840
c3e3b58e-2e7d-fc1b-367b-8e12b449c97e,1975-05-24,,999-41-1999,S99930974,X36532773X,Mrs.,Lavern240,Torphy630,,Spencer878,M,white,nonhispanic,F,Santa Ana  California  US,944 Bernhard Fork,Citrus Heights,California,Sacramento County,6067,95842,38.68682350740504,-121.30258549906425,20192.13,2328320.61,17689
9855f6ca-d2b7-8e3a-5254-e3a0907a31d3,1986-05-01,,999-45-2080,S99958602,X44514689X,Ms.,Isabella615,Howe413,,,S,white,nonhispanic,F,San Bernardino  California  US,347 Walter Heights Apt 36,Fremont,California,Alameda County,6001,94555,37.51849537824301,-121.94619903990947,68844.22,418996.17,99826
e002461a-3939-7ed4-56ad-cf4d069b18cf,1971-12-24,2020-09-21,999-89-2395,S99984762,X23407067X,Mr.,Milan77,Marks830,,,D,white,nonhispanic,M,Carlsbad  California  US,631 Schinner Meadow,Westmont,California,Los Angeles County,,00000,33.90146914795266,-118.34288558584468,19126.15,831052.58,21919
dcb76d79-6adc-8116-23a1-630ddaa4bb32,1971-03-15,,999-67-4503,S99946415,X28436310X,Mrs.,Leonor133,Maldonado119,,Segovia340,M,white,hispanic,F,Panama City  Panama  PA,837 Collier Approach,Adelanto,California,San Bernardino County,6071,92368,34.66482107604313,-117.68970606768772,403517.62,1393582.61,147708
0115dcba-2e5b-e953-a3b1-880b563e66d7,1982-09-23,,999-29-4000,S99971674,X74078402X,Ms.,Denese626,Mohr916,,,S,white,hispanic,F,Sacramento  California  US,1071 McKenzie Brook,Hayward,California,Alameda County,6001,94588,37.59826744377489,-122.13689331888965,402645.61,1529252.41,108238
4d87d621-1ec0-c012-b046-6fcb7c5cb880,1955-06-25,2019-09-17,999-71-9958,S99988755,X29247172X,Mr.,Lincoln623,Romaguera67,,,M,white,hispanic,M,San Leandro  California  US,1001 Gutkowski Meadow,Torrance,California,Los Angeles County,6037,90504,33.854856073412506,-118.28542708406827,145895.30,55341.58,160932
19580218-014e-6e17-8891-c9ee086d2d92,1957-06-17,2010-12-06,999-59-5202,S99962618,X66892886X,Mr.,Cristian531,Garica503,,,M,white,hispanic,M,Lima  Lima Province  PE,286 Jacobi View,Davis,California,Yolo County,6113,95618,38.55291670384948,-121.66800930876828,70322.63,24549.44,121056
7047950d-fb49-3b6c-2bc7-96f6e62778b9,2000-07-15,,999-60-1489,S99934278,X19709887X,Ms.,Leighann368,Flatley871,,,,black,nonhispanic,F,Soledad  California  US,139 Predovic Meadow,Gilroy,California,Santa Clara County,6085,95020,37.00975834415895,-121.58820902656528,119642.88,351924.34,141996
a7f4087a-2815-d0fa-d2e2-0fc80bcdb18b,1994-04-05,,999-26-9345,S99925950,X77495275X,Mr.,Antione404,Schimmel440,,,S,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,115 Moore Overpass Apt 68,Los Angeles,California,Los Angeles County,6037,90021,34.01879315112793,-118.30256607427441,59226.57,2670.57,145038
1985f3c2-2368-d10f-c3bc-78a65503c44a,1927-05-30,1979-02-21,999-95-5424,S99966296,X48524481X,Ms.,Danyelle408,Schulist381,,,S,black,nonhispanic,F,Rancho Cordova  California  US,409 Wiegand Hollow,Fremont,California,Alameda County,6001,94536,37.54832670446727,-122.1156020211076,1951258.76,469997.01,76730
2f1edbf6-6411-bc1f-7c61-52211bd73946,1971-12-24,,999-52-6285,S99960772,X82606613X,Mr.,Ernie189,O'Kon634,,,M,white,nonhispanic,M,American Canyon  California  US,779 Abbott Row,Westmont,California,Los Angeles County,,00000,33.905568882723415,-118.32655275706372,16271.73,264462.80,21919
26e96415-bfea-e4e6-d7f0-4042ab322750,1950-02-15,,999-14-8496,S99994295,X44208148X,Mrs.,Meta661,Champlin946,,Bogan287,M,white,nonhispanic,F,Mather  California  US,1053 Cremin Vale Suite 25,Rancho Cordova,California,Sacramento County,6067,95742,38.51530432977013,-121.1631395680904,452049.38,360034.55,104322
dff9ed22-1e2a-c11d-a437-1386c3e286b8,2005-06-25,,999-31-7968,S99946383,,Mr.,Miles206,O'Connell601,,,,black,nonhispanic,M,Los Angeles  California  US,552 Reichert Meadow Unit 92,Fontana,California,San Bernardino County,6071,91739,34.17348647596598,-117.55377158211263,31573.33,10331.11,46517
e6de5858-5ada-bda8-e805-f49f5b5d0fa3,1982-05-14,,999-57-1492,S99943676,X20672793X,Ms.,Michiko564,Bradtke547,,,S,white,hispanic,F,Rosemead  California  US,390 Schultz Corner Apt 86,Fremont,California,Alameda County,6001,94555,37.48080578187199,-121.92816776701308,396206.05,1812054.90,44290
e9e392f2-8575-c075-a469-ad74db9ed31d,1984-04-15,,999-98-1736,S99911366,X27779141X,Mr.,Alejandro916,Grimes165,,,M,asian,nonhispanic,M,San Jose  California  US,740 Denesik Way Unit 85,Paramount,California,Los Angeles County,6037,90262,33.8600972198652,-118.1221305285356,5964.04,73730.74,17476
9ff61019-2f69-8010-26e6-caf59ffa97cb,1974-02-08,,999-53-9432,S99947283,X57926127X,Mr.,Matthew562,Hills818,,,M,white,hispanic,M,Redlands  California  US,557 Aufderhar Ville Apt 13,Los Angeles,California,Los Angeles County,6037,91371,33.97004919674369,-118.44403385994852,6114.04,117769.87,2173
fd56b6b7-e7a6-33f9-9a4f-93d5dc161e3c,1955-06-25,2019-06-19,999-39-7671,S99961716,X50220638X,Mr.,Alonso270,Bashirian201,,,W,white,hispanic,M,Santa Barbara  California  US,427 Watsica Park Unit 5,Torrance,California,Los Angeles County,6037,90278,33.83084786144212,-118.39269690198225,120013.66,668163.36,160932
66e07f27-251a-1f47-ea30-7220184394c7,1957-06-17,,999-14-6330,S99933443,X76627878X,Mr.,Carlos172,Ocampo729,,,S,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,283 Hudson Gateway Unit 79,Davis,California,Yolo County,6113,95776,38.7265062525787,-121.74919424914447,233558.83,233367.63,121056
2165562e-64dd-8acc-c6da-ebdf5bf90b17,1963-10-05,,999-20-4231,S99970789,X11656542X,Mr.,Lowell343,Weissnat378,,,D,white,nonhispanic,M,Santa Maria  California  US,247 Pagac Annex,Aptos,California,Santa Cruz County,6087,95003,36.99293790339136,-121.87621239099032,144799.03,46414.57,709753
8e25ba99-bd2c-0295-9d7f-75eab81d306c,2001-04-01,,999-61-8467,S99933418,X67300611X,Mr.,Giovanni385,Wintheiser220,,,,asian,nonhispanic,M,Sacramento  California  US,969 Bartoletti Frontage road,Palmdale,California,Los Angeles County,6037,93543,34.570628811552474,-118.2602709303149,40260.47,13508.69,121734
b7ab675f-6655-8316-4c5c-7a7e16e97834,1939-01-11,,999-77-2941,S99965972,X52863394X,Mr.,Denver542,Nikolaus26,,,M,asian,hispanic,M,Anaheim  California  US,818 Wolf Frontage road,Mira Monte,California,Ventura County,,00000,34.38010530584159,-119.2657665951253,102282.09,343938.49,101405
2d411e83-f9dd-d49d-7229-5bda36bd2d6b,2009-08-13,,999-56-8141,,,,Owen89,Kshlerin58,,,,white,nonhispanic,M,Fountain Valley  California  US,651 Runolfsdottir Meadow Apt 21,San Diego,California,San Diego County,6073,92014,32.573948705099994,-117.08096477573005,2626.18,305895.29,34193
ff63723c-af36-3b2a-8a15-388e12f33525,1927-05-30,,999-71-2572,S99969988,X45216981X,Ms.,Shella455,Cruickshank494,,,S,black,nonhispanic,F,Laguna Hills  California  US,649 Hauck Light Unit 82,Fremont,California,Alameda County,6001,94539,37.563571044967276,-122.066450211538,1468016.49,554548.61,76730
8c0dc34c-86b1-d36b-bf6a-4c65b0f53948,1966-09-28,,999-31-3565,S99937269,X774132X,Mrs.,Dell305,VonRueden376,,Smitham825,M,white,nonhispanic,F,Pittsburg  California  US,492 Stoltenberg Drive,Mammoth Lakes,California,Mono County,6051,93546,37.5930921628151,-118.83974008350184,1684442.75,1530904.32,44403
195b5731-26ca-e19b-08dc-320ae22de67f,2022-08-17,,999-54-4347,,,,Loriann967,Stroman228,,,,white,nonhispanic,F,Phelan  California  US,612 Moore Underpass Apt 66,Upland,California,San Bernardino County,6071,91701,34.104459074568126,-117.66896740661034,250.00,7047.56,11931
eed32bad-50f0-790d-799e-118cc46bf4ac,1982-01-22,,999-90-3754,S99946122,X66869252X,Mr.,Edgar153,Schoen8,,,M,white,nonhispanic,M,Cologne  North Rhine-Westphalia  DE,897 Conroy Row,Oakland,California,Alameda County,6001,94602,37.825043573315824,-122.26078696118341,63778.50,113512.63,27483
9c24ca8f-fa06-3785-07a5-f6b228488316,1992-01-16,,999-20-2495,S99989439,X8591240X,Mrs.,Rosalia943,Lucero848,,Brito172,M,hawaiian,hispanic,F,Caguas  Puerto Rico  PR,787 Stark Row,Davis,California,Yolo County,6113,95616,38.539650099956255,-121.7215412858202,88333.53,354904.20,83312
0ead6dcd-2da1-cd50-20a4-807e43283d1f,2011-06-03,,999-71-7292,,,,Kaylene27,Fahey393,,,,white,hispanic,F,Burbank  California  US,214 Johnson Viaduct,Los Angeles,California,Los Angeles County,6037,90247,34.179652564241906,-118.33213467276784,1650.00,29824.32,21384
608fa9b8-2b1c-a418-62b4-f5f0c4356891,2017-07-14,,999-65-3984,,,,Ester635,Molina998,,,,hawaiian,hispanic,F,Salisbury  Saint Joseph Parish  DM,932 Gibson Path Unit 78,Palmdale,California,Los Angeles County,6037,93552,34.61007024985437,-117.8222578793859,18575.31,0.00,91664
71cb4090-43b2-b2f7-53d4-07deb713883a,1960-02-14,,999-80-4349,S99910639,X67368647X,Mr.,Forrest301,Hauck852,,,S,white,nonhispanic,M,El Monte  California  US,627 Lueilwitz Landing Apt 21,Watsonville,California,Santa Cruz County,6087,95076,36.89234551860967,-121.75828924130884,166175.32,126260.48,63169
ab1061a0-ef1b-6a4a-d489-6315f2b0e45e,1978-07-30,1986-03-26,999-87-8453,,,,Cristi782,Jacobi462,,,,white,nonhispanic,F,Santa Clarita  California  US,767 Blick Fort,Riverside,California,Riverside County,6065,92509,33.983002966796526,-117.2795208721871,32779.19,34628.12,156801
bedfcb42-947b-8124-50a9-1753973b3cb1,2013-02-07,,999-77-8873,,,,Jason347,Ortiz186,,,,asian,nonhispanic,M,North Richmond  California  US,766 Hahn Vale,Albany,California,Alameda County,6001,94707,37.86669357180754,-122.32115327925348,30901.20,37.17,254444
1110f16e-c55a-9fbf-bb50-505a1623309e,1955-06-25,,999-42-9634,S99969960,X11904496X,Mr.,Rudolf736,Robel940,,,M,white,hispanic,M,Winter Gardens  California  US,1064 Fritsch Crossing,Torrance,California,Los Angeles County,6037,90504,33.79711434049606,-118.32045341013767,196190.13,113415.90,160932
8c75ec2b-e19a-a58d-1c93-bfb1c6b6f18d,2001-04-16,,999-88-9315,S99956895,X1314689X,Mr.,Marcellus830,Wintheiser220,,,,black,nonhispanic,M,Arden-Arcade  California  US,1064 Reichel Crossing,San Francisco,California,San Francisco County,6075,94129,37.79180958035753,-122.41507310637678,85046.17,993647.59,84696
62a5b842-fdbe-1fbf-2988-7b760a71647c,2016-01-10,,999-55-2191,,,,Everette494,Rath779,,,,white,hispanic,M,Los Angeles  California  US,998 Pollich Rapid Apt 8,Menifee,California,Riverside County,6065,92532,33.693658286108736,-117.28096298922027,1250.00,19028.99,1415
a3772296-3dd4-55e0-697d-66d7ea739e8c,1948-10-19,2009-01-17,999-68-7757,S99996979,X7470272X,Mr.,Rashad361,Runolfsdottir785,,,W,white,nonhispanic,M,Rancho Cucamonga  California  US,850 Tremblay Viaduct,Santa Maria,California,Santa Barbara County,6083,93454,34.93582076779929,-120.35640218512648,180116.48,781926.19,622861
64bb9005-9aab-9e3d-d581-4589fdad96b7,2004-07-16,,999-64-9817,S99979680,,Ms.,Kristi306,Rempel203,,,,white,nonhispanic,F,West Puente Valley  California  US,311 Bailey Glen Unit 2,Carson,California,Los Angeles County,6037,90220,33.7900326967177,-118.26773286132615,74781.06,970920.29,144129
0a9ed62e-b867-1f04-808d-0d8de66407b5,1996-04-13,,999-73-6931,S99990970,X52912669X,Ms.,Jannette265,Rice937,,,,white,hispanic,F,San Francisco  California  US,499 Bernier Grove Unit 86,Burbank,California,Los Angeles County,6085,95128,34.1731788998629,-118.34996950542433,110539.64,1130819.66,53723
6d637e9b-c9c4-84e2-d15b-a311032f5b05,1969-03-04,,999-29-6489,S99919277,X34302807X,Mr.,Scottie437,Koch169,,,M,white,hispanic,M,Santa Ana  California  US,107 Schroeder Fork,Lancaster,California,Los Angeles County,6037,93535,34.78112605357589,-118.38340201160207,59381.44,61572.45,33697
1ad33d97-8161-6077-7319-178f87f51c03,1981-08-28,,999-63-8202,S99923108,X55774850X,Mrs.,Carlita746,Borer986,,Schimmel440,D,white,nonhispanic,F,Berkeley  California  US,879 Vandervort Gate,Rancho Tehama Reserve,California,Tehama County,,00000,39.99410297400196,-122.37899894158537,104692.21,774351.64,25976
86eaf627-0b8c-6748-73eb-384ae1ab4c04,1978-07-30,,999-52-7201,S99911867,X70916127X,Ms.,Ranae267,Veum823,,,S,white,nonhispanic,F,Orange  California  US,933 Breitenberg Trailer Apt 58,Riverside,California,Riverside County,6065,92503,33.96776117902483,-117.27804418932965,249353.54,611046.58,156801
ea1ef3e4-d90a-5faf-9651-364bcc026834,2016-01-19,,999-49-7897,,,,Cleo27,Hettinger594,,,,white,nonhispanic,M,Santa Ana  California  US,402 Schimmel Parade Apt 83,Modesto,California,Stanislaus County,6099,95357,37.623662667627904,-121.0197069159439,13063.94,1079.35,76344
dd8508ed-8abf-4f99-8139-c379dc39fbca,1999-05-20,,999-18-5947,S99933630,X31434172X,Ms.,Monica757,Bednar518,,,,white,hispanic,F,Fountain Valley  California  US,1015 Barrows View Unit 63,Whittier,California,Los Angeles County,6037,91733,33.948404502776725,-118.02746759377195,230624.53,302388.25,40625
880fce9d-78fd-49fa-4e6c-98a9e043034d,2006-06-06,,999-25-6441,S99982933,,,Claud279,Lubowitz58,,,,native,hispanic,M,Eastvale  California  US,478 Gorczany Fort Apt 33,Alhambra,California,Los Angeles County,6037,91776,34.121485497066175,-118.07427594719627,18846.10,8899.70,46420
ff9d38e0-a8fb-3685-e5cc-88103463165b,1947-11-12,2023-07-04,999-29-6372,S99981510,X89455728X,Ms.,Annita733,Satterfield305,,,S,native,nonhispanic,F,Berkeley  California  US,759 Luettgen Run Suite 54,Spring Valley,California,San Diego County,6073,91978,32.70288623872546,-116.93346071341243,408620.53,2033922.50,180359
7531ae17-91d1-7ff8-0a48-c0e97a7994c2,1968-01-04,,999-95-3454,S99999835,X28720417X,Ms.,Inell560,Nikolaus26,,,S,white,nonhispanic,F,Santa Clara  California  US,1034 Johns Boulevard Unit 17,Hawthorne,California,Los Angeles County,6037,90250,33.871013787480614,-118.32204037458992,76115.56,1690569.73,114157
88f11458-b657-3d33-6b9c-1cb9946250ef,1973-12-17,,999-92-1461,S99952574,X17623168X,Mr.,Kim439,Bergstrom287,,,M,white,nonhispanic,M,Paramount  California  US,450 Murazik Green Suite 44,San Francisco,California,San Francisco County,6075,94124,37.78694268084278,-122.4443205352263,6464.04,119019.89,4779
f256d3fa-6255-e5a4-f614-1ed41df42c71,2011-01-25,,999-92-7782,,,,Roberto515,Bueno515,,,,white,hispanic,M,Portsmouth  Saint John Parish  DM,191 Marquardt Vale Apt 15,Bell,California,Los Angeles County,6037,90058,33.96853669531319,-118.2235808787788,23152.59,0.00,82761
54488cbf-a153-78cb-a37c-6af884060cec,1982-12-18,,999-88-1562,S99945246,X33195046X,Mr.,Kristopher775,Kunze215,,,M,white,nonhispanic,M,Los Angeles  California  US,291 Balistreri Dale Suite 3,Salinas,California,Monterey County,6053,93901,36.687411748239036,-121.65712701434914,65674.10,72104.58,65312
c47a0575-f4c8-030b-86d5-a80c5d2b7205,1982-01-17,,999-84-9433,S99994065,X64532197X,Mrs.,Sabrina514,Zulauf375,,McCullough561,M,white,hispanic,F,San Francisco  California  US,379 Lang Trailer,Montclair,California,San Bernardino County,6071,91763,33.99635280336765,-117.65392017527013,249757.74,881897.80,83857
cd6fcab8-ae65-b6bd-c7d4-4bfd85258aed,1948-10-19,,999-74-3077,S99928065,X60060030X,Mr.,Lesley194,Fay398,,,W,white,nonhispanic,M,Los Angeles  California  US,116 Koch Mall Unit 49,Santa Maria,California,Santa Barbara County,6083,93454,34.965365003651286,-120.52117189868949,147477.96,500318.25,622861
ecaf5615-7a25-4407-f93a-689af2cb1de3,2001-09-25,,999-26-1306,S99956067,X70395093X,Mr.,Federico589,Gleason633,,,,white,nonhispanic,M,Mill Valley  California  US,137 Roberts Manor Unit 72,Bakersfield,California,Kern County,6029,93307,35.14437166285632,-119.16773177107684,27689.43,4754.85,133815
